Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000000145,5/16/2021 18:22,Angelica Barker,"Laundry Detergent', 'Ironing Board', 'Garden Hose', 'BBQ Sauce', 'Soap'",9,91.26,Credit Card,Miami,Supermarket,FALSE,Young Adult,Winter,Discount on Selected Items
1000000146,6/3/2020 6:21,Crystal Wright,"Olive Oil', 'Diapers', 'Vacuum Cleaner', 'Mustard', 'Vacuum Cleaner'",9,63.93,Cash,Chicago,Specialty Store,FALSE,Teenager,Spring,None
1000000147,2/21/2020 6:08,Denise Clements,"Trash Bags', 'Soda', 'Eggs', 'Deodorant', 'Pancake Mix'",4,81.39,Mobile Payment,Houston,Warehouse Club,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000000148,6/29/2020 18:16,Brian West,"Chicken', 'BBQ Sauce', 'Mustard', 'Apple'",5,58.26,Credit Card,Dallas,Specialty Store,TRUE,Student,Spring,None
1000000149,11/14/2020 20:29,Harold Myers,"Ironing Board', 'Chicken', 'Cleaning Rags', 'Bread'",10,11.44,Cash,New York,Specialty Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000150,8/25/2020 23:39,Michelle Smith,"Sponges', 'Spinach', 'Vinegar'",2,11.95,Mobile Payment,Seattle,Department Store,TRUE,Student,Fall,None
1000000151,10/3/2022 2:14,Peter Sanchez,"Toothpaste', 'Iron', 'Water'",1,66.85,Cash,Seattle,Department Store,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000000152,7/8/2022 19:55,Matthew Torres,"BBQ Sauce', 'Olive Oil', 'Yogurt', 'Potatoes', 'Power Strips'",9,71.04,Cash,Atlanta,Warehouse Club,FALSE,Senior Citizen,Fall,None
1000000153,10/25/2023 3:09,Danielle Hall,"Carrots', 'Mayonnaise'",4,88.95,Cash,Seattle,Specialty Store,FALSE,Young Adult,Summer,Discount on Selected Items
1000000154,5/28/2022 18:49,Nathan Miller,"Dustpan', 'Air Freshener', 'Yogurt', 'Chicken'",9,58.18,Debit Card,Houston,Specialty Store,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000000155,8/25/2023 4:35,Eric Duarte,"Mustard', 'Banana', 'Diapers', 'Air Freshener', 'Potatoes'",5,29.02,Credit Card,New York,Pharmacy,FALSE,Senior Citizen,Spring,None
1000000156,4/17/2021 2:38,Angelica Savage,Soap',5,61.24,Mobile Payment,Miami,Supermarket,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000157,3/19/2020 9:03,Bradley Wright,"Lawn Mower', 'Paper Towels', 'Mustard', 'Apple'",4,80.34,Cash,Atlanta,Convenience Store,TRUE,Middle-Aged,Spring,None
1000000158,9/3/2022 20:33,Miranda Gilmore,"Tea', 'Bread', 'Paper Towels', 'Soap'",5,79.32,Debit Card,New York,Specialty Store,TRUE,Professional,Winter,Discount on Selected Items
1000000159,10/11/2020 18:27,Maria Perry,"Coffee', 'Honey', 'Trash Cans', 'Toilet Paper', 'Beef'",4,92.78,Credit Card,Dallas,Convenience Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000000160,11/21/2021 9:20,Edward Jones,"Dustpan', 'Vacuum Cleaner'",8,88.05,Cash,San Francisco,Department Store,TRUE,Young Adult,Fall,Discount on Selected Items
1000000161,10/11/2021 16:31,Justin Johnson,Shrimp',9,46.67,Credit Card,New York,Supermarket,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000000162,10/14/2020 8:04,Ariel Stokes,"Toothpaste', 'Hair Gel', 'Trash Bags', 'Rice', 'Tuna'",1,85.32,Cash,Dallas,Specialty Store,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000000163,7/23/2021 22:58,Chase Brewer,"Hand Sanitizer', 'BBQ Sauce', 'Toothpaste', 'Lawn Mower', 'Razors'",4,47.19,Cash,San Francisco,Convenience Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000000164,11/19/2021 1:25,Rodney Martin,"Soda', 'Shampoo'",4,9.02,Cash,Seattle,Pharmacy,TRUE,Homemaker,Summer,None
1000000165,7/21/2020 9:59,Dalton Davis,"Toothbrush', 'Shower Gel', 'Potatoes'",3,33.51,Debit Card,New York,Department Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000000166,7/9/2021 6:36,Nicole Boyd,"Trash Cans', 'Dish Soap', 'Pickles', 'Toothbrush'",3,96.23,Credit Card,San Francisco,Warehouse Club,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000000167,6/2/2021 15:28,Kelly Williams,"Bath Towels', 'Dish Soap', 'Salmon', 'Toothpaste', 'Eggs'",4,38.35,Cash,Miami,Warehouse Club,FALSE,Student,Summer,BOGO (Buy One Get One)
1000000168,8/2/2020 15:02,Peter Bender,Light Bulbs',9,75.31,Mobile Payment,New York,Pharmacy,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000000169,3/14/2022 22:25,Crystal Henson,"Soda', 'Bath Towels', 'Insect Repellent', 'Extension Cords', 'Butter'",4,82.31,Credit Card,Chicago,Department Store,TRUE,Retiree,Spring,Discount on Selected Items
1000000170,10/20/2020 19:49,Nathan Barnett,Cleaning Spray',5,77.84,Credit Card,Atlanta,Pharmacy,TRUE,Professional,Winter,None
1000000171,6/12/2022 14:59,Kimberly Perry,"Shaving Cream', 'Vacuum Cleaner', 'Broom', 'Toilet Paper', 'Cleaning Rags'",3,98.13,Mobile Payment,Los Angeles,Specialty Store,FALSE,Young Adult,Summer,None
1000000172,10/9/2023 16:07,Linda Kaufman,"Iron', 'Chicken'",4,48.55,Credit Card,San Francisco,Convenience Store,TRUE,Senior Citizen,Summer,None
1000000173,4/20/2020 14:04,Diana Odonnell MD,"Lawn Mower', 'Chips', 'Onions', 'Razors'",7,82.84,Mobile Payment,Houston,Supermarket,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000000174,4/10/2023 23:20,Daniel Miller,"Milk', 'Garden Hose', 'Toothpaste', 'Shampoo', 'Plant Fertilizer'",10,64.69,Credit Card,Miami,Convenience Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000000175,12/28/2022 6:21,Tammy Moody,"Coffee', 'Mop', 'Extension Cords', 'Coffee', 'Tuna'",4,15.59,Debit Card,Atlanta,Pharmacy,FALSE,Teenager,Fall,None
1000000176,4/23/2020 9:49,Sara Williamson,Plant Fertilizer',5,35.91,Cash,San Francisco,Convenience Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000000177,6/20/2020 11:39,Tyler Turner,"Hand Sanitizer', 'Ice Cream', 'Dustpan', 'Trash Cans', 'Shaving Cream'",4,82.76,Debit Card,Chicago,Specialty Store,TRUE,Senior Citizen,Summer,None
1000000178,5/6/2020 2:49,Victor Gomez,"Deodorant', 'Pickles', 'Toothbrush', 'Tea'",5,51.68,Debit Card,Atlanta,Convenience Store,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000179,9/20/2020 21:40,Adrienne Owens,Peanut Butter',7,25.81,Mobile Payment,Boston,Supermarket,TRUE,Homemaker,Winter,None
1000000180,2/17/2021 12:49,David Burke,"Chicken', 'Toilet Paper', 'Eggs', 'Dishware', 'Onions'",10,34.48,Credit Card,Miami,Department Store,TRUE,Student,Winter,Discount on Selected Items
1000000181,10/25/2021 9:35,John Savage,"Toilet Paper', 'Spinach', 'Insect Repellent'",6,99.68,Mobile Payment,Houston,Specialty Store,FALSE,Student,Winter,Discount on Selected Items
1000000182,1/4/2022 9:11,Dawn Bradley,"Cereal Bars', 'Paper Towels', 'Toothbrush'",10,58.25,Debit Card,Seattle,Pharmacy,TRUE,Teenager,Summer,Discount on Selected Items
1000000183,12/7/2020 16:01,Scott Olsen,"Toothpaste', 'BBQ Sauce'",5,93.99,Debit Card,Los Angeles,Warehouse Club,FALSE,Teenager,Spring,Discount on Selected Items
1000000184,11/29/2022 14:17,Erin Allen,"Deodorant', 'Eggs', 'Carrots'",6,62.05,Mobile Payment,Miami,Convenience Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000000185,8/31/2023 0:08,Mark Todd,"Sponges', 'Air Freshener'",8,74.61,Credit Card,Los Angeles,Warehouse Club,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000186,1/2/2023 12:05,Lauren Dawson,"Pickles', 'Cheese'",1,13.46,Debit Card,San Francisco,Pharmacy,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000000187,2/18/2023 3:25,Jeremy Brown,"Ironing Board', 'Dishware', 'Toothpaste', 'Vacuum Cleaner'",4,95.82,Mobile Payment,Dallas,Pharmacy,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000000188,4/18/2021 23:35,Angel Hudson,"Toilet Paper', 'Pasta', 'Hand Sanitizer', 'Chips', 'BBQ Sauce'",10,67.27,Credit Card,Los Angeles,Department Store,FALSE,Retiree,Summer,None
1000000189,1/1/2021 15:23,Jasmine Young,"Toothbrush', 'Cereal', 'Insect Repellent'",6,29.76,Debit Card,Chicago,Pharmacy,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000190,9/10/2021 9:43,Ralph Elliott,"Orange', 'Shrimp', 'Sponges', 'Spinach'",1,6.24,Mobile Payment,San Francisco,Convenience Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
1000000191,4/6/2022 4:39,Samuel Hodges,"Orange', 'Toothbrush'",4,74.03,Credit Card,Atlanta,Convenience Store,FALSE,Student,Spring,Discount on Selected Items
1000000192,5/20/2021 18:48,Mary Richmond,"Pickles', 'Insect Repellent'",9,30.79,Cash,Los Angeles,Convenience Store,FALSE,Student,Winter,BOGO (Buy One Get One)
1000000193,6/14/2020 17:18,Jeffrey Allen,"Vinegar', 'Iron', 'Pickles'",2,17.41,Mobile Payment,Atlanta,Convenience Store,TRUE,Homemaker,Summer,None
1000000194,12/29/2021 17:08,Shannon Johns,"Potatoes', 'Vacuum Cleaner', 'Tissues'",6,78.87,Mobile Payment,Atlanta,Pharmacy,TRUE,Retiree,Fall,Discount on Selected Items
1000000195,9/2/2020 18:13,Tony Trevino,"Mop', 'Pickles', 'Air Freshener', 'Hair Gel', 'Tomatoes'",1,87.37,Cash,New York,Department Store,TRUE,Senior Citizen,Summer,None
1000000196,7/19/2021 8:16,Barbara Gordon,Water',3,75.73,Credit Card,Atlanta,Supermarket,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000000197,6/30/2020 23:34,Danielle Jones,"Toilet Paper', 'Insect Repellent'",3,92.84,Debit Card,Los Angeles,Supermarket,TRUE,Young Adult,Spring,Discount on Selected Items
1000000198,11/21/2022 16:46,Mrs. Cynthia Williams,"Hair Gel', 'Sponges', 'Ice Cream'",7,54.33,Debit Card,Miami,Pharmacy,FALSE,Teenager,Fall,None
1000000199,6/30/2020 3:55,Julie Collins,"Carrots', 'Cheese'",2,86.29,Mobile Payment,Seattle,Warehouse Club,FALSE,Retiree,Fall,BOGO (Buy One Get One)
1000000200,8/21/2020 7:17,David Brooks,"Laundry Detergent', 'Jam', 'Toothbrush', 'Rice'",1,54.3,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Young Adult,Fall,None
1000000201,10/25/2020 21:26,Ivan Cowan,Extension Cords',4,31.37,Debit Card,Chicago,Specialty Store,TRUE,Homemaker,Fall,Discount on Selected Items
1000000202,7/23/2022 4:40,Hector Mcdonald,"Lawn Mower', 'Hair Gel', 'Potatoes', 'Shrimp', 'Chicken'",2,5.08,Mobile Payment,Dallas,Specialty Store,TRUE,Professional,Winter,None
1000000203,10/31/2021 7:40,Christopher Ford,"Pancake Mix', 'Ironing Board', 'Toilet Paper', 'Toothbrush', 'Toothpaste'",5,6.98,Mobile Payment,Dallas,Specialty Store,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000000204,7/5/2021 1:24,Evelyn Willis,"Deodorant', 'Mustard', 'Mustard', 'Diapers', 'Soap'",4,66.55,Mobile Payment,Boston,Supermarket,FALSE,Senior Citizen,Summer,None
1000000205,10/9/2021 23:51,Jonathan Flores,"Tea', 'Toothpaste', 'Chicken', 'Spinach'",9,86.91,Mobile Payment,San Francisco,Convenience Store,TRUE,Professional,Summer,None
1000000206,9/19/2021 22:40,Rebecca Patterson,"Pasta', 'Honey'",5,61.33,Mobile Payment,Chicago,Supermarket,FALSE,Middle-Aged,Fall,None
1000000207,11/6/2021 9:38,Michael Mckinney,"Chips', 'Eggs', 'Honey'",4,37.64,Credit Card,Seattle,Supermarket,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000000208,3/2/2022 21:04,Margaret Cook,"Honey', 'Laundry Detergent', 'Mayonnaise'",7,54.24,Mobile Payment,Los Angeles,Convenience Store,TRUE,Senior Citizen,Spring,None
1000000209,12/15/2022 19:36,Sean Robinson,"Cheese', 'Tissues', 'Hair Gel'",9,95.66,Credit Card,Boston,Pharmacy,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000000210,7/2/2022 8:18,Mrs. Sarah Burke MD,"Cereal', 'Air Freshener', 'Chicken', 'Potatoes', 'Tuna'",6,7.98,Cash,Chicago,Pharmacy,FALSE,Student,Fall,BOGO (Buy One Get One)
1000000211,9/29/2021 13:54,Philip Cameron,Dish Soap',9,86.85,Mobile Payment,San Francisco,Pharmacy,FALSE,Young Adult,Winter,None
1000000212,3/19/2020 6:53,Julia Davis,"Light Bulbs', 'Rice', 'Bath Towels', 'Ironing Board'",3,36.93,Credit Card,Los Angeles,Warehouse Club,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000000213,11/9/2022 8:33,Brian Jones,"Shower Gel', 'Rice', 'Deodorant'",8,46.99,Debit Card,Houston,Supermarket,TRUE,Teenager,Winter,None
1000000214,6/28/2022 9:51,Tracy Conner,"Dish Soap', 'Vinegar', 'Plant Fertilizer'",4,47.29,Debit Card,Miami,Specialty Store,FALSE,Retiree,Fall,None
1000000215,2/10/2020 0:22,Brian Reed,"Mop', 'Shampoo', 'Power Strips'",2,77.51,Mobile Payment,Miami,Specialty Store,TRUE,Teenager,Summer,Discount on Selected Items
1000000216,3/31/2021 21:02,Nancy Thompson,Hair Gel',1,38.85,Cash,Miami,Supermarket,TRUE,Teenager,Summer,None
1000000217,9/6/2021 14:38,Lacey Thompson,"Onions', 'Shower Gel', 'Soap'",8,96.14,Credit Card,Boston,Pharmacy,TRUE,Homemaker,Summer,None
1000000218,5/20/2021 18:57,Cynthia White,Peanut Butter',9,95.95,Credit Card,New York,Supermarket,FALSE,Retiree,Fall,BOGO (Buy One Get One)
1000000219,1/29/2021 11:00,Linda Lopez,"Spinach', 'Toothbrush'",1,82.55,Cash,San Francisco,Department Store,TRUE,Middle-Aged,Winter,None
1000000220,2/16/2020 18:39,Jorge Walker,"Tea', 'Bath Towels'",3,50.37,Debit Card,San Francisco,Specialty Store,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000221,5/31/2023 23:44,Andrea Mathis,"Syrup', 'Mayonnaise'",2,24.99,Credit Card,Boston,Convenience Store,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000000222,8/7/2021 12:47,Kristi Young,"Dishware', 'Trash Cans', 'Olive Oil', 'Ketchup'",4,73.23,Debit Card,Chicago,Convenience Store,TRUE,Young Adult,Summer,None
1000000223,5/12/2023 7:12,Kerri Carey,"Toothpaste', 'Feminine Hygiene Products', 'Bath Towels', 'Onions', 'Ironing Board'",9,19.02,Debit Card,San Francisco,Department Store,TRUE,Teenager,Winter,Discount on Selected Items
1000000224,2/28/2022 16:44,Terry Smith,"Hair Gel', 'Plant Fertilizer'",1,34.16,Debit Card,Seattle,Pharmacy,TRUE,Student,Spring,None
1000000225,10/1/2022 15:35,Douglas Weaver,"Apple', 'Laundry Detergent'",3,68.53,Debit Card,San Francisco,Department Store,TRUE,Student,Spring,None
1000000226,8/28/2021 23:48,John Morrow,Syrup',4,33.25,Cash,Miami,Supermarket,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000000227,3/7/2020 15:58,Frank Barnes,"Chips', 'Pickles', 'Milk'",5,83.05,Debit Card,Houston,Supermarket,TRUE,Homemaker,Fall,None
1000000228,12/18/2020 3:16,Dawn Peterson,"Diapers', 'Trash Cans', 'Shrimp', 'Diapers', 'Honey'",4,14.72,Cash,Miami,Warehouse Club,FALSE,Young Adult,Spring,None
1000000229,8/23/2020 20:46,Renee Johnson,Baby Wipes',3,12.02,Credit Card,San Francisco,Convenience Store,FALSE,Senior Citizen,Spring,None
1000000230,10/28/2021 10:56,Ashley Bell,Insect Repellent',10,70.09,Mobile Payment,Chicago,Warehouse Club,FALSE,Professional,Summer,Discount on Selected Items
1000000231,1/21/2021 8:16,Tammy Duran,"Ironing Board', 'Hair Gel', 'Chips', 'Shampoo'",9,37.7,Cash,Boston,Pharmacy,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000000232,9/27/2020 3:22,Maria Ibarra,"Tuna', 'Hand Sanitizer'",8,34.87,Credit Card,Los Angeles,Supermarket,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000000233,2/10/2022 3:48,Henry Anderson,"Insect Repellent', 'Vacuum Cleaner', 'Lawn Mower'",6,49.37,Cash,New York,Specialty Store,FALSE,Teenager,Winter,None
1000000234,3/1/2020 15:23,Laura Bennett,"Cheese', 'Extension Cords', 'Shaving Cream', 'Shrimp'",4,68.46,Mobile Payment,Seattle,Supermarket,TRUE,Retiree,Winter,Discount on Selected Items
1000000235,1/29/2022 11:02,Dylan Meyer,"Coffee', 'Pancake Mix', 'Dish Soap', 'Extension Cords'",5,78.9,Debit Card,Boston,Supermarket,FALSE,Young Adult,Fall,Discount on Selected Items
1000000236,12/25/2020 12:23,Samantha Miller,Mop',5,86.81,Cash,Seattle,Specialty Store,TRUE,Teenager,Fall,BOGO (Buy One Get One)
1000000237,8/4/2020 21:27,Jessica Ortiz,"Lawn Mower', 'Shrimp', 'Dishware', 'Insect Repellent'",4,38.66,Mobile Payment,Dallas,Convenience Store,TRUE,Professional,Summer,None
1000000238,8/27/2022 7:10,Derek Beasley,"Lawn Mower', 'Sponges', 'Air Freshener', 'Lawn Mower', 'Salmon'",8,27.12,Cash,San Francisco,Specialty Store,FALSE,Professional,Spring,None
1000000239,6/7/2023 2:10,Bruce Davis,"Jam', 'Jam', 'Mayonnaise'",4,6.67,Debit Card,Chicago,Convenience Store,TRUE,Young Adult,Spring,Discount on Selected Items
1000000240,6/9/2021 5:40,Ian Porter,"Pasta', 'Jam', 'Diapers', 'Cereal'",6,31.95,Mobile Payment,San Francisco,Convenience Store,FALSE,Retiree,Spring,Discount on Selected Items
1000000241,12/12/2022 14:59,Angela Williams,"Pasta', 'Honey', 'Extension Cords'",6,86.87,Mobile Payment,Seattle,Specialty Store,TRUE,Student,Fall,None
1000000242,8/6/2021 7:24,Gregory Holmes,Milk',2,49.73,Cash,Seattle,Convenience Store,TRUE,Homemaker,Summer,Discount on Selected Items
1000000243,3/1/2020 21:11,Jessica Santiago,Plant Fertilizer',10,50.15,Mobile Payment,Miami,Warehouse Club,FALSE,Professional,Summer,None
1000000244,11/12/2020 17:27,Amanda Harding,"Canned Soup', 'Eggs', 'Deodorant'",10,40.85,Cash,Miami,Convenience Store,FALSE,Professional,Winter,None
1000000245,11/27/2022 13:57,David Chavez,"Toothpaste', 'Dustpan'",3,7.95,Credit Card,San Francisco,Department Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000000246,9/1/2020 13:18,Lisa Bullock,"Water', 'Onions', 'Pickles', 'Tuna', 'Syrup'",9,90.76,Mobile Payment,New York,Pharmacy,FALSE,Professional,Winter,Discount on Selected Items
1000000247,8/15/2023 2:57,Michele Figueroa,"Trash Bags', 'Cleaning Rags', 'Lawn Mower', 'Garden Hose'",9,99.3,Cash,Dallas,Pharmacy,TRUE,Homemaker,Fall,Discount on Selected Items
1000000248,1/3/2022 15:50,Dwayne Williams,"Rice', 'Milk', 'Jam', 'Razors'",3,98.45,Debit Card,San Francisco,Pharmacy,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000000249,6/17/2023 4:37,Robert Ward,"Beef', 'Vinegar', 'Mop', 'Pasta', 'Hand Sanitizer'",10,12.6,Debit Card,New York,Pharmacy,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000000250,7/6/2021 14:20,Christine Simpson,Tea',6,26.52,Credit Card,Chicago,Warehouse Club,TRUE,Middle-Aged,Winter,None
1000000251,3/12/2023 21:56,Bradley Smith,"Deodorant', 'Cereal', 'Garden Hose', 'Onions'",3,46.53,Mobile Payment,Chicago,Supermarket,TRUE,Student,Summer,BOGO (Buy One Get One)
1000000252,1/30/2020 15:11,William Wright,"Ketchup', 'Cleaning Spray', 'Sponges'",10,20.88,Cash,New York,Supermarket,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000000253,3/24/2020 7:29,Hannah Shepherd,"Dishware', 'Eggs', 'Iron'",4,43.55,Cash,Miami,Pharmacy,TRUE,Retiree,Spring,None
1000000254,3/5/2021 21:04,Johnny Powell,"Razors', 'Chicken'",4,54.28,Credit Card,Atlanta,Supermarket,FALSE,Young Adult,Summer,Discount on Selected Items
1000000255,6/12/2020 11:24,Angel Adams,"Ironing Board', 'Shaving Cream'",4,96.51,Credit Card,Boston,Warehouse Club,FALSE,Teenager,Spring,None
1000000256,1/31/2023 21:55,Lindsey Mathis,"Air Freshener', 'Soda', 'Cereal Bars', 'Potatoes'",10,34.15,Debit Card,Chicago,Supermarket,FALSE,Young Adult,Summer,None
1000000257,10/26/2023 7:02,Lauren Becker,"Light Bulbs', 'Potatoes', 'Toothpaste', 'Pasta'",6,83.5,Credit Card,Houston,Specialty Store,TRUE,Young Adult,Spring,None
1000000258,11/27/2021 11:15,Amber Sellers,"Insect Repellent', 'Power Strips', 'Pickles', 'Tuna'",3,48.31,Debit Card,New York,Department Store,FALSE,Student,Fall,BOGO (Buy One Get One)
1000000259,3/13/2023 14:00,Paul Ortiz,Mustard',10,6.42,Cash,Los Angeles,Specialty Store,TRUE,Young Adult,Fall,None
1000000260,11/8/2021 22:38,Robert Smith,"Rice', 'Vinegar', 'Tissues'",5,92.22,Credit Card,Seattle,Department Store,TRUE,Young Adult,Winter,None
1000000261,11/5/2021 0:22,Victoria Hayes,Bath Towels',4,32,Cash,Boston,Specialty Store,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000000262,10/9/2020 1:55,Kevin Gentry,Dish Soap',9,72.18,Cash,Houston,Specialty Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000263,2/13/2020 22:33,Jonathan Phillips,"Banana', 'Ice Cream', 'Bath Towels', 'Diapers'",9,42.46,Credit Card,Chicago,Convenience Store,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000264,6/11/2023 18:51,Richard Campbell,"Diapers', 'Beef', 'Ice Cream', 'Orange'",6,32.44,Debit Card,New York,Specialty Store,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000000265,3/12/2022 3:04,Robert Blackburn,"Orange', 'Hair Gel', 'Onions', 'Carrots'",3,89.52,Cash,Chicago,Specialty Store,TRUE,Student,Fall,Discount on Selected Items
1000000266,9/16/2022 0:22,Natasha Molina,"Apple', 'Shaving Cream', 'Cereal', 'Iron'",1,61.73,Mobile Payment,New York,Warehouse Club,FALSE,Professional,Summer,None
1000000267,10/6/2020 8:51,Michele Davis,"Cereal', 'Banana', 'Onions'",2,98.89,Debit Card,Los Angeles,Specialty Store,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000268,1/29/2021 0:12,Andrea Fernandez,"Honey', 'Coffee', 'Pancake Mix', 'Ironing Board'",6,18.22,Credit Card,Los Angeles,Specialty Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000000269,8/4/2023 10:39,Julia Morales,Ketchup',3,46.75,Cash,Dallas,Warehouse Club,FALSE,Middle-Aged,Winter,None
1000000270,3/21/2021 6:41,Jordan Short,"Onions', 'Tuna', 'Lawn Mower'",5,27.84,Cash,Boston,Convenience Store,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000000271,7/1/2021 5:03,Linda Freeman,"Deodorant', 'Spinach', 'Trash Cans', 'Toothpaste', 'Pancake Mix'",6,76.11,Mobile Payment,Seattle,Department Store,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000000272,4/16/2023 1:59,Michael Jackson,"Cheese', 'Cheese', 'Carrots', 'Tea', 'Cereal Bars'",8,61.78,Debit Card,New York,Department Store,FALSE,Student,Summer,Discount on Selected Items
1000000273,7/6/2023 9:54,Jesse Goodman,"Yogurt', 'Tomatoes', 'Mustard', 'Ice Cream'",4,50.63,Mobile Payment,San Francisco,Warehouse Club,FALSE,Middle-Aged,Fall,Discount on Selected Items
1000000274,1/28/2022 14:18,Christopher Simon,"Shrimp', 'Salmon', 'Razors', 'Insect Repellent'",1,81.49,Mobile Payment,Atlanta,Warehouse Club,FALSE,Professional,Summer,BOGO (Buy One Get One)
1000000275,5/28/2023 23:41,Timothy Dodson,Mop',2,92.3,Cash,Dallas,Supermarket,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000276,12/13/2020 19:07,Rodney Williams,"Pickles', 'Milk'",9,9.52,Mobile Payment,Houston,Warehouse Club,TRUE,Student,Fall,None
1000000277,10/25/2021 20:15,Patricia Roberts,"Yogurt', 'Shaving Cream', 'Peanut Butter', 'Rice'",5,56.91,Mobile Payment,San Francisco,Warehouse Club,FALSE,Professional,Summer,BOGO (Buy One Get One)
