HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Deck,Cabin number,Side of ship,Group number,Passengers within group,Total spend,Group size,Is alone,No spending,Luxury spending,Basic spending,Spending per person,Transported
Earth,False,55 Cancri e,49.0,False,84.0,3.0,401.0,202.0,98.0,Booters,E,8,P,189,1,788.0,1,True,False,300.0,404.0,788.0,False
Earth,True,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Unknown,G,32,S,190,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Adavisons,G,29,P,192,1,0.0,3,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Adavisons,G,29,P,192,2,0.0,3,False,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,10.0,898.0,0.0,Adavisons,G,29,P,192,3,908.0,3,False,False,898.0,10.0,302.6666666666667,False
Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Raf,F,41,P,193,1,0.0,3,False,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,23.0,False,0.0,0.0,8.0,1072.0,0.0,Raf,F,41,P,193,2,1080.0,3,False,False,1072.0,8.0,360.0,False
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Raf,F,41,P,193,3,0.0,3,False,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,Floaf,F,42,P,195,1,1273.0,1,True,False,0.0,867.0,1273.0,True
Mars,False,PSO J318.5-22,25.0,False,1052.0,0.0,719.0,0.0,7.0,Emead,D,5,P,196,1,1778.0,1,True,False,7.0,719.0,1778.0,False
Europa,False,TRAPPIST-1e,36.0,False,0.0,972.0,0.0,795.0,575.0,Dissper,C,5,P,197,1,2342.0,1,True,False,1370.0,972.0,2342.0,False
Earth,False,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Cookson,G,30,P,198,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Morrows,G,33,S,199,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Colomonson,G,31,P,200,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Bacistion,B,3,S,201,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Bacistion,B,3,S,201,2,0.0,2,False,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Embleng,B,9,P,202,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,27.0,False,0.0,2433.0,0.0,878.0,443.0,Embleng,A,2,P,202,2,3754.0,2,False,False,1321.0,2433.0,1877.0,True
Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Heateele,C,8,S,203,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,Oneiles,G,34,S,205,1,773.0,1,True,False,705.0,68.0,773.0,False
Europa,False,55 Cancri e,27.0,False,2.0,1720.0,12.0,1125.0,122.0,Brugashed,C,9,S,206,1,2981.0,1,True,False,1247.0,1732.0,2981.0,True
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Mcfaddennon,G,32,P,207,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Inicont,D,6,P,210,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,Appie,F,44,P,211,1,1040.0,3,False,False,0.0,138.0,346.6666666666667,True
Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Appie,F,44,P,211,2,0.0,3,False,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,Date,F,44,P,211,3,1337.0,3,False,False,182.0,307.0,445.6666666666667,False
Earth,False,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Workmans,E,9,P,212,1,982.0,2,False,False,790.0,0.0,491.0,False
Earth,False,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Workmans,F,45,P,212,2,732.0,2,False,False,397.0,188.0,366.0,False
Earth,False,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,Navages,F,46,P,213,1,794.0,1,True,False,146.0,281.0,794.0,False
Earth,False,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,Garnes,F,40,S,216,1,1974.0,1,True,False,1918.0,56.0,1974.0,False
Earth,False,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,Shieldson,F,47,P,217,1,1544.0,1,True,False,27.0,0.0,1544.0,False
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,River,G,36,P,219,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,G,37,P,220,1,0.0,7,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,G,37,P,220,2,0.0,7,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,G,37,P,220,3,0.0,7,False,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,25.0,False,122.0,84.0,0.0,0.0,0.0,Wilsoney,E,10,P,220,4,206.0,7,False,False,0.0,84.0,29.428571428571427,False
Earth,False,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,Wilsoney,F,48,P,220,5,1102.0,7,False,False,1099.0,3.0,157.42857142857142,False
Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,G,37,P,220,6,0.0,7,False,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,G,37,P,220,7,0.0,7,False,True,0.0,0.0,0.0,True
Mars,False,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,Blan,E,13,S,221,1,2356.0,7,False,False,0.0,119.0,336.57142857142856,False
Mars,False,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,Reke,E,13,S,221,2,1298.0,7,False,False,2.0,81.0,185.42857142857142,False
Mars,False,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,Reke,E,13,S,221,3,2134.0,7,False,False,1.0,200.0,304.85714285714283,False
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Reke,E,13,S,221,4,0.0,7,False,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,Reke,E,13,S,221,5,2597.0,7,False,False,1066.0,301.0,371.0,False
Mars,False,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,Reke,E,13,S,221,6,1370.0,7,False,False,234.0,221.0,195.71428571428572,False
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Reke,E,13,S,221,7,0.0,7,False,True,0.0,0.0,0.0,False
Mars,False,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,Perte,F,41,S,222,1,1417.0,3,False,False,11.0,0.0,472.3333333333333,False
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Deva,F,41,S,222,2,0.0,3,False,True,0.0,0.0,0.0,True
Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Perte,E,14,S,222,3,0.0,3,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,Sykess,G,35,S,223,1,676.0,1,True,False,9.0,667.0,676.0,False
Mars,False,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,Queen,F,42,S,224,1,1820.0,1,True,False,1634.0,5.0,1820.0,False
Earth,True,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,Hortis,G,38,P,225,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,Sellahaney,F,43,S,229,1,803.0,1,True,False,792.0,7.0,803.0,False
Mars,False,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,Nate,F,44,S,231,1,1806.0,1,True,False,1720.0,1.0,1806.0,False
Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Bakerrison,G,36,S,232,1,0.0,1,True,True,0.0,0.0,0.0,False
Mars,False,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,Wist,F,45,S,233,1,1750.0,1,True,False,1438.0,256.0,1750.0,False
Earth,False,TRAPPIST-1e,43.0,False,0.0,888.0,0.0,0.0,0.0,Josey,F,50,P,234,1,888.0,1,True,False,0.0,888.0,888.0,False
Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Aginge,B,11,P,237,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,Resty,Unknown,-1,,239,1,1048.0,1,True,False,411.0,0.0,1048.0,False
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Crie,F,52,P,240,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,Dischod,E,11,P,241,1,7177.0,1,True,False,5928.0,1249.0,7177.0,False
Earth,False,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,Sté,F,46,S,242,1,1288.0,1,True,False,283.0,692.0,1288.0,False
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Cartyernan,G,37,S,243,1,0.0,1,True,True,0.0,0.0,0.0,False
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Sad,Unknown,-1,,244,1,0.0,2,False,True,0.0,0.0,0.0,True
Mars,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Sad,F,47,S,244,2,0.0,2,False,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Repumparte,C,6,P,245,1,3578.0,2,False,False,7.0,3571.0,1789.0,True
Europa,False,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,Repumparte,C,6,P,245,2,12378.0,2,False,False,11496.0,882.0,6189.0,False
Mars,False,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,Sesa,D,8,P,246,1,3261.0,1,True,False,27.0,287.0,3261.0,False
Europa,False,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Spanxibus,C,10,S,248,1,9684.0,1,True,False,9683.0,1.0,9684.0,False
Earth,True,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,Kramosley,G,38,S,250,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Amsive,C,11,S,251,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,Byerry,F,53,P,252,1,1571.0,1,True,False,0.0,1236.0,1571.0,False
Earth,False,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,Cardner,G,42,P,253,1,888.0,1,True,False,1.0,615.0,888.0,False
Earth,False,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,Stenson,F,54,P,254,1,1290.0,1,True,False,8.0,580.0,1290.0,True
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Mingious,A,3,S,255,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,55 Cancri e,21.0,False,1664.0,0.0,0.0,0.0,0.0,Berte,F,49,S,257,1,1664.0,2,False,False,0.0,0.0,832.0,False
Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Berte,F,49,S,257,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,Cooperkins,F,50,S,258,1,704.0,1,True,False,391.0,313.0,704.0,False
Europa,False,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Inderly,E,16,S,260,1,7845.0,1,True,False,3035.0,4810.0,7845.0,False
Earth,False,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,Bookerson,F,56,P,261,1,898.0,1,True,False,803.0,29.0,898.0,False
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Merkins,G,43,P,263,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Herpumble,D,8,S,265,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,Sancockett,F,51,S,267,1,873.0,1,True,False,755.0,0.0,873.0,False
Earth,False,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,Polliamposs,F,52,S,269,1,823.0,1,True,False,0.0,823.0,823.0,True
Earth,False,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,Fryersonis,F,59,P,270,1,1393.0,1,True,False,1240.0,153.0,1393.0,False
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Obnoble,D,9,S,275,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,Mcdanield,F,61,P,277,1,2487.0,1,True,False,53.0,2390.0,2487.0,True
Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,0.0,Beachez,Unknown,-1,,278,1,888.0,2,False,False,888.0,0.0,444.0,False
Earth,False,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,Beachez,G,45,P,278,2,444.0,2,False,False,347.0,97.0,222.0,False
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,Pierry,F,63,P,281,1,2078.0,1,True,False,0.0,2078.0,2078.0,True
Earth,False,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,Baketton,F,54,S,282,1,918.0,1,True,False,0.0,918.0,918.0,True
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Santin,G,46,P,283,1,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,Santin,F,64,P,283,2,803.0,2,False,False,2.0,655.0,401.5,True
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Invebodene,E,16,P,285,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Invebodene,E,16,P,285,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,Jimes,F,65,P,286,1,1488.0,1,True,False,175.0,1310.0,1488.0,False
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Bootty,Unknown,-1,,287,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,Bootty,B,12,P,287,2,2085.0,2,False,False,1466.0,619.0,1042.5,False
Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,Delez,F,55,S,288,1,828.0,1,True,False,828.0,0.0,828.0,False
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Objeciane,C,12,S,289,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,Excialing,B,7,S,290,1,5877.0,4,False,False,1419.0,4458.0,1469.25,True
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Excialing,B,7,S,290,2,0.0,4,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Excialing,B,7,S,290,3,0.0,4,False,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Excialing,B,7,S,290,4,0.0,4,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,Brakeril,D,10,S,291,1,7678.0,1,True,False,1090.0,6588.0,7678.0,True
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Roforhauge,B,8,S,294,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,Gardonadox,G,47,P,297,1,1433.0,1,True,False,17.0,1326.0,1433.0,True
Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Sorbitter,A,3,P,298,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Wriggins,Unknown,-1,,301,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,Shephendry,F,67,P,302,1,1385.0,1,True,False,1370.0,15.0,1385.0,False
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Kirklander,G,41,S,303,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,Ausivetpul,E,18,S,304,1,7439.0,1,True,False,7017.0,422.0,7439.0,False
Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,Geousker,C,7,P,305,1,3073.0,1,True,False,2489.0,584.0,3073.0,False
Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,Estevesters,E,19,S,306,1,904.0,1,True,False,102.0,434.0,904.0,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,Hickett,F,59,S,307,1,1359.0,1,True,False,0.0,1359.0,1359.0,True
Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,Bowerson,F,60,S,309,1,1357.0,1,True,False,6.0,157.0,1357.0,False
Europa,False,TRAPPIST-1e,67.0,False,0.0,230.0,0.0,4476.0,241.0,Coudered,Unknown,-1,,310,1,4947.0,1,True,False,4717.0,230.0,4947.0,False
Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,Mckinsond,F,68,P,313,1,552.0,4,False,False,4.0,541.0,138.0,True
Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Mckinsond,G,50,P,313,2,0.0,4,False,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,Mckinsond,F,68,P,313,3,649.0,4,False,False,318.0,0.0,162.25,True
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Mckinsond,G,50,P,313,4,0.0,4,False,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,Kochroeders,G,51,P,314,1,1790.0,1,True,False,1330.0,74.0,1790.0,False
Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Valezaley,G,42,S,315,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,0.0,170.0,0.0,Sorbitter,B,9,S,316,1,2798.0,2,False,False,170.0,2628.0,1399.0,True
Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Sorbitter,B,9,S,316,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,0.0,0.0,Bellarkerd,G,44,S,320,1,2.0,2,False,False,0.0,2.0,1.0,False
Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,0.0,Bellarkerd,G,44,S,320,2,8.0,2,False,False,0.0,8.0,4.0,False
Earth,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,Bache,F,61,S,321,1,1227.0,1,True,False,0.0,209.0,1227.0,False
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Blange,G,45,S,322,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Hooperez,G,53,P,324,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Edwartizman,G,47,S,326,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,Ocherman,Unknown,-1,,327,1,803.0,1,True,False,2.0,784.0,803.0,True
Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Siveduced,C,14,S,330,1,0.0,3,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,Unknown,C,14,S,330,2,5146.0,3,False,False,248.0,4651.0,1715.3333333333333,True
Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,Siveduced,C,14,S,330,3,2168.0,3,False,False,1408.0,317.0,722.6666666666666,False
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,Burchard,F,72,P,331,1,803.0,1,True,False,552.0,251.0,803.0,False
Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Melie,F,73,P,333,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,Mushe,F,62,S,334,1,7404.0,1,True,False,1476.0,213.0,7404.0,False
Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,Cookson,F,74,P,336,1,712.0,1,True,False,0.0,17.0,712.0,False
Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Perle,F,63,S,337,1,0.0,3,False,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,Perle,F,63,S,337,2,2460.0,3,False,False,1060.0,983.0,820.0,True
Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Unknown,F,63,S,337,3,0.0,3,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Guerson,G,48,S,338,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Poille,B,10,S,340,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,Webstephrey,G,57,P,341,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,Salez,F,76,P,343,1,1302.0,1,True,False,1181.0,0.0,1302.0,False
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Racke,E,21,S,345,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Chanan,G,59,P,346,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,Kraie,F,64,S,347,1,1868.0,1,True,False,0.0,1434.0,1868.0,False
Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,Mane,D,12,P,348,1,3223.0,2,False,False,3.0,3078.0,1611.5,True
Mars,False,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,Mane,Unknown,-1,,348,2,2385.0,2,False,False,0.0,1865.0,1192.5,True
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Burchanez,G,60,P,350,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,Strad,F,78,P,352,1,4976.0,1,True,False,0.0,2975.0,4976.0,False
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Warrison,Unknown,-1,,355,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Gloyanthy,B,15,P,356,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,41.0,False,0.0,1198.0,0.0,124.0,572.0,Mcleaney,F,65,S,357,1,1894.0,1,True,False,696.0,1198.0,1894.0,False
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Connon,G,50,S,358,1,0.0,2,False,True,0.0,0.0,0.0,True
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Connon,G,50,S,358,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,Popez,F,66,S,359,1,689.0,1,True,False,88.0,453.0,689.0,False
Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,Staffersby,F,67,S,360,1,715.0,1,True,False,112.0,245.0,715.0,False
Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,Headardyer,F,68,S,361,1,733.0,1,True,False,697.0,36.0,733.0,True
Earth,False,55 Cancri e,27.0,False,0.0,0.0,0.0,685.0,21.0,Jacostaney,G,51,S,365,1,706.0,1,True,False,706.0,0.0,706.0,False
Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,Perte,F,82,P,368,1,7405.0,2,False,False,19.0,4554.0,3702.5,False
Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Perte,F,82,P,368,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,Pottonalden,G,53,S,369,1,827.0,1,True,False,235.0,592.0,827.0,True
Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,Coffmaney,F,83,P,370,1,1559.0,1,True,False,1464.0,95.0,1559.0,False
